doc_id,llm_ATT,llm_SN,llm_PBC,llm_SAT,llm_BI,llm_score_ATT,llm_score_SN,llm_score_PBC,llm_score_SAT,llm_score_BI,llm_flag
0694fc02b24cd1b2,1,0,1,1,0,0.8,0.0,0.9,0.7,0.0,0
b2c648d0b9651ab4,1,0,1,1,1,0.9,0.0,0.8,0.8,1.0,0
a64eb1183038bf2d,1,0,1,1,1,1.0,0.0,0.8,0.9,1.0,0
cea74810e85a3d48,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
0f97aabfdfdd4003,1,1,1,1,1,1.0,0.8,0.9,1.0,1.0,0
52aadb41ff1ac30f,1,1,1,1,0,0.9,0.8,0.9,0.9,0.0,0
a255d0bb9b85dcca,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
e8bff19665740b8b,1,1,1,1,1,0.9,0.8,0.6,0.9,1.0,0
f69777da16a8d9b9,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
7dcee8f86f542b3f,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
c9d6f1eca8cab79a,1,1,1,1,0,1.0,1.0,0.8,1.0,0.0,0
ab644f2e14941153,1,0,1,1,0,0.8,0.0,0.9,0.7,0.0,0
569d6ff8e23ff3af,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
cfd9f51736225c6f,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0
95b10c65994e8a5c,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,0
d843c4cf3d44295a,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
7105a8c03338c74b,1,0,1,1,0,0.9,0.0,0.8,0.8,0.0,0
c219425926caea76,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
b5b3ea74af6049e4,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
8ca9605024cde9a9,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
7ac67c2aeff0c453,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
1697fa2d01e47577,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
321bedcc1eadbb94,1,1,1,1,1,1.0,0.5,1.0,1.0,1.0,0
bcd2bb1197589a50,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
f8734e0f371d789a,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
29f604da391778ad,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
2567a1f032b94938,1,1,0,1,0,0.9,0.8,0.0,0.8,0.0,0
4dd20ab2c4d5a252,1,0,1,1,0,1.0,0.0,0.8,0.9,0.0,0
0355739d78485f38,1,1,1,1,1,1.0,1.0,0.8,1.0,1.0,0
1657cada841bb938,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
64804e8210de0e09,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
d7be4082c007d3d3,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
45412b48bd2b0dcf,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
24cc98c9f10b68d1,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
a7410464d4466569,1,1,1,1,0,0.8,0.5,0.6,0.6,0.0,0
cf3c206c573a1444,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
42224234d4ca120e,1,1,1,1,1,1.0,0.8,0.9,0.9,1.0,0
1e5835047db558cf,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
45b763218974084f,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
6b62790e339f3e5f,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
b1ccb826d24b6dde,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
e1c011e1c5824e2b,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
3475ce6a61307eff,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,0
89597909fbb80804,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
e851af788d7fa47a,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
2db024e1a6dc1e3c,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
5a096fbbf9165170,1,0,1,1,0,1.0,0.0,0.8,1.0,0.0,0
fa77ad0329820aa5,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
11e122da4dcb9c3a,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
1f206a90ae53fa24,1,1,1,1,0,0.8,0.7,0.9,0.9,0.0,0
478f485441b2e4bd,1,0,1,1,0,0.9,0.0,0.8,0.8,0.0,0
81c4b2a4006aaff0,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
7b5d6d64bd843684,1,0,0,1,1,0.9,0.0,0.0,0.8,1.0,0
66ddee3f06cc81ab,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
71fc59d98ab8abce,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
5033b7996afdf1e5,1,1,1,1,0,1.0,1.0,0.8,1.0,0.0,0
ad6d1ef017e4f161,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
5ca290ff95cd9049,1,1,1,1,0,1.0,0.8,0.9,1.0,0.0,0
0da89ed6a4ccb825,1,1,1,1,1,0.8,0.6,0.9,0.7,1.0,0
56fdd6e7f43fc8d7,1,0,1,1,1,1.0,0.0,0.8,1.0,1.0,0
ac3fdae9501834a3,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
e7f141d635aca699,1,1,1,1,0,1.0,1.0,0.8,1.0,0.0,0
321f3ff19a738c0b,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
983255136f15f5d4,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
3830bcac7edb50df,1,1,1,1,0,1.0,0.8,0.6,1.0,0.0,0
ee484523615422f9,1,1,0,1,0,0.4,0.8,0.0,0.3,0.0,0
63fca546adaef305,1,1,1,1,0,0.8,0.9,0.8,0.7,0.0,0
8ce5a2462cc21b9b,1,1,1,1,0,1.0,1.0,0.8,1.0,0.0,0
693599303382a70f,1,1,1,1,0,1.0,0.8,0.9,1.0,0.0,0
1e4bf232dc0b61e2,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0
115a389fa5081a88,1,1,1,1,0,0.6,1.0,0.8,0.5,0.0,0
3ea6bd63cc54a35d,1,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0
23c55dfcfc9a9aad,1,0,0,1,0,0.9,0.0,0.0,0.8,0.0,0
8a80595c5c39897a,1,0,1,1,0,0.8,0.0,0.7,0.8,0.0,0
4956343101d72b49,1,1,0,1,1,1.0,0.5,0.0,1.0,1.0,0
d0df05d8eda342af,1,1,1,1,1,1.0,0.5,0.8,1.0,1.0,0
c89d28227fe55c25,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0
947b35783713ae0e,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
b7ca63b3342be509,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0
dec753eb83295ac5,1,0,1,1,0,0.9,0.0,0.9,0.8,0.0,0
de183aa703cfc176,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
00a7c14684622c60,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,0
2c76b302c8115d4b,1,0,1,1,0,1.0,0.0,0.8,1.0,0.0,0
86176440a036d61e,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
4b1f406ff6ed1ca9,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
19c9ff30861c670e,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
7b1f4921a5853779,1,0,1,1,1,0.85,0.0,0.9,0.75,0.6,0
0ec18327a7ed95fc,1,0,1,1,1,0.8,0.0,0.3,0.9,0.9,0
f261465dae53fac4,1,1,1,1,1,1.0,0.8,0.9,1.0,1.0,0
78cc4d95983766b0,1,0,1,1,1,1.0,0.0,0.8,1.0,1.0,0
df55704a494f6716,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
231ebb115f79eeed,1,1,1,1,1,1.0,1.0,0.8,1.0,1.0,0
0b7cb37a968a4dfa,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
e6d5518d13d8fb42,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
de03c5f37fce415b,1,1,1,1,1,0.9,0.8,0.9,0.8,1.0,0
4fc86fb866cd37d3,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
1f30b5add0e10bf5,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
f4b0a80f11465680,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
e907ee7342d795be,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
d203054544e8ada0,1,1,1,1,0,1.0,0.8,0.9,1.0,0.0,0
6bd190b0865f49ee,1,1,1,1,0,1.0,0.5,1.0,1.0,0.0,0
c4b4fc1b3bb97047,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
969621346b5414a6,1,0,1,1,1,0.6,0.0,0.8,0.4,0.8,0
e5ba04f0cfd7463a,1,0,0,1,0,0.9,0.0,0.0,0.8,0.0,0
ac76a2cbe38635ae,1,1,1,1,1,0.9,0.8,0.6,0.8,1.0,0
95d4cdd9014f9d6b,1,0,1,1,1,1.0,0.0,0.8,1.0,1.0,0
13b40829063d5698,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
6faaa136b26922df,1,0,0,1,1,0.9,0.0,0.0,0.8,1.0,0
14f6e3baa3c0a2fc,1,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0
95a224b8e545520b,1,0,0,1,0,0.8,0.0,0.0,0.7,0.0,0
c795445c693c7753,1,0,1,1,1,1.0,0.0,0.8,1.0,1.0,0
6b363273c71304f6,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
34550fe0892a0744,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,0
917530fcbe86bcfd,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
4032831688deae3c,1,0,1,1,0,1.0,0.0,0.8,0.9,0.0,0
1fa3fddceffa6672,1,1,1,1,0,0.8,0.6,0.9,0.7,0.0,0
7789b73215c401c1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0
734199d06c91f494,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
7ba73216f5de8746,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
3d00214f2166e6f5,1,0,1,1,1,1.0,0.0,0.8,1.0,1.0,0
003e9e28e07099b1,1,0,1,1,1,0.9,0.0,0.8,0.8,1.0,0
0425083f51db1d6d,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
ad268328da125fd1,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
6a90d86d269f1619,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
54cce9c7d182f6ca,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
defb9991976a5a9a,1,0,0,1,1,0.8,0.0,0.0,0.6,1.0,0
311578408b203797,1,0,0,1,0,0.7,0.0,0.0,0.6,0.0,0
1803926cb351683d,1,0,1,1,1,1.0,0.0,0.8,1.0,1.0,0
c35789d29e1c9c3e,1,0,1,1,1,1.0,0.0,0.8,1.0,1.0,0
6d311e6fd8bfb11b,1,0,1,1,1,1.0,0.0,0.8,1.0,1.0,0
2c886b92be2b3be0,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
dac118b0c41985a1,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
2c8e84ffd196701a,1,1,1,1,0,0.8,0.5,0.3,0.6,0.0,0
95615599f99d465d,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
7da7e72218c1dd7e,1,0,0,1,0,0.3,0.0,0.0,0.3,0.0,0
1e895cb0312a262d,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
abe03cc56c7a33ec,1,1,1,1,1,1.0,0.8,0.9,1.0,1.0,0
80b8db92c3960f15,1,1,1,1,1,1.0,1.0,0.8,0.9,0.8,0
8a0c01693a06078e,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
4289e3004374a6a4,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
f7d6b69ac5a7247c,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
02179e601a8b6759,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
fbd976182a7e612b,1,1,1,1,1,1.0,0.5,1.0,1.0,1.0,0
eab40e70269b5783,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
ee2fe95dfd99208e,1,1,1,1,0,1.0,0.8,0.9,1.0,0.0,0
63a0189c9777faaf,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
435a64f2309dcda2,1,0,1,1,1,1.0,0.0,0.8,0.9,1.0,0
b86ac943f0ac249c,1,1,1,0,0,1.0,1.0,1.0,0.0,0.0,0
5589c501547d1133,1,1,0,1,0,1.0,0.5,0.0,1.0,0.0,0
bbd67263aa0df3cf,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0
d273c1f41552971b,1,0,1,1,0,0.9,0.0,0.9,0.8,0.0,0
405466b67b0d5c65,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0
36848bf459bdb499,1,1,1,1,0,0.9,0.8,0.9,0.8,0.0,0
db4d8ab70ea10c42,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
9229646389005b0d,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
48749ba9e32ddf25,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
7ec67badf1311a4d,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
526e972a161b57e8,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
0edff394b1dc942d,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
6039ade09dfb9a38,1,0,1,1,0,0.8,0.0,0.9,0.8,0.0,0
f0fb0fc73ee286eb,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
2197c216e2c6cd0c,1,0,1,1,0,0.9,0.0,0.8,0.8,0.0,0
f01fb8f33f3bce12,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
fd375070eaa192cc,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
5ae158ebaf52a027,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
18988ed7ed381340,1,1,1,1,1,1.0,0.8,0.9,0.9,1.0,0
edf9fcb7163c1014,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0
3f152b759ba2fd96,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
b939a2bdedd74683,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
759c7022d785a3a6,1,0,1,0,0,0.9,0.0,0.8,0.0,0.0,0
a353632fe49178b0,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
bc2020893cb10bfc,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
ebe08b3322979dac,1,1,1,1,0,0.9,0.8,0.8,0.9,0.0,0
73433a94c6ffa3bb,1,0,1,1,1,1.0,0.0,0.9,1.0,1.0,0
59ca5d3a25816878,1,0,1,1,0,0.9,0.0,0.8,0.8,0.0,0
10c95b2b8ff1ace0,1,0,1,1,0,1.0,0.0,0.8,1.0,0.0,0
7f36c0cca28dc489,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
b33aab27704c07cb,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
3c5ab41391fe2347,1,0,1,1,0,0.9,0.0,0.8,0.8,0.0,0
4bc88c4c9a6ecc8b,1,0,1,1,1,1.0,0.0,0.8,1.0,1.0,0
ff019e877229d778,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
448ff7d2609d1a28,1,1,1,1,1,0.1,0.0,0.2,0.1,0.0,0
0b17884d1a5f3dd7,1,1,1,1,0,1.0,0.8,0.9,1.0,0.0,0
1023862f89306f65,1,1,1,1,0,0.9,0.8,0.9,0.9,0.0,0
8b58989bf06720be,1,1,1,1,1,1.0,0.8,1.0,1.0,1.0,0
86984d0775a13017,1,0,1,1,1,0.8,0.0,0.9,0.7,1.0,0
33ffa53fe7587a61,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
6e39d1bf1c5eba7b,1,1,0,1,1,1.0,0.5,0.0,1.0,1.0,0
79b3bd0e020b2843,1,0,1,1,1,1.0,0.0,0.8,1.0,1.0,0
842b288e772385c4,1,0,1,1,0,0.9,0.0,0.4,0.9,0.0,0
633c2a3da82a6366,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0
587e34bbcdef9442,1,1,1,1,1,1.0,0.5,1.0,1.0,1.0,0
95ab5c33a818cbef,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,0
faf5bab3a3682441,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
e25d7202be15b5e3,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
3a8548614e4f80f0,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
cd92cb24c245aed8,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,0
f3e39eb1d3b1d48f,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
99e8e9a6a6ab6773,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
483806672e9f89c1,1,1,1,1,0,1.0,1.0,0.8,0.9,0.0,0
93a469bb729bd385,1,1,1,1,0,1.0,0.8,0.9,1.0,0.0,0
3871839b86c17b11,1,0,1,1,1,1.0,0.0,0.8,0.9,1.0,0
e918f8791b57ce88,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
2f2492efed48119e,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
2a4a0da333293042,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
931a2d3948e6a129,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
a93593403079284d,1,0,1,1,0,0.9,0.0,0.8,0.8,0.0,0
26d48b2f884758a9,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0
7655173867770a14,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
a8bcf27c23afdf75,1,0,0,1,1,0.6,0.0,0.0,0.4,0.8,0
b6422a283e528704,1,0,0,1,0,0.8,0.0,0.0,0.6,0.0,0
b8fed77d6ff9c3d4,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,0
30c0d7bb7bbae785,1,0,1,1,0,0.9,0.0,0.8,0.8,0.0,0
1661f12ae18c9d8e,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
94e420d8c84045b9,1,1,1,1,1,0.9,0.8,0.8,0.9,0.9,0
a44c554622ffe5ca,1,1,1,1,0,1.0,1.0,0.8,1.0,0.0,0
c0e41120ccceb8b2,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1
fd5cc70aa5438e28,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,1
48830d5c81389b33,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,0
56c75fff900bfb8e,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1
1e609803ffb0a252,1,1,1,1,1,1.0,0.8,1.0,1.0,1.0,1
a1b58c6079b567f0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1
2bb741a0c2d6760b,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,1
d3dd05cb7a7a8780,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1
473268953ccc3571,1,1,1,1,1,1.0,0.5,0.8,1.0,1.0,0
57fee75ef73d9fd4,1,0,1,1,0,0.9,0.0,0.8,0.9,0.0,1
ecc60c04ef384ffc,1,0,1,1,0,0.8,0.0,0.8,0.7,0.0,1
6a19289c3b300da7,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1
2398d8c63ed3e564,1,0,1,1,0,0.8,0.0,0.9,0.8,0.0,1
009b07cd5ea86ceb,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1
e32c427d26f94ccf,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,1
1be9750122154fdf,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1
d6aebda390d407c3,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1
49c416a699f1ac40,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,1
2800139642067e3f,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1
9ca7bcee040f45ba,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1
90a6798f72c5a773,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1
f6be6787d958c833,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,1
ad516d7560cf85d2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1
40174c09c0f0647b,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,1
890adb56993efc6c,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1
ebd4bef324de9769,1,0,1,1,1,1.0,0.0,0.8,1.0,1.0,1
a93b8cdf1ecb82a7,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1
291b71ecfb5da047,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1
1833d97b090725bb,1,1,1,1,0,1.0,1.0,0.8,1.0,0.0,1
fe47675f8c32939f,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1
a077edc8091473af,1,0,1,1,1,1.0,0.0,0.8,1.0,1.0,1
0f45d13e26af3a95,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1
63547ad61da91da3,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1
a58fc02adff20ddb,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,1
e1cd238b2f2f28f2,1,0,0,1,0,0.8,0.0,0.0,0.9,0.0,1
69e602815e0737e1,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,1
63230aee2c60acaf,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1
e665634d30c239e6,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,1
18cd1b5f92df1d2e,1,1,0,1,1,0.9,0.8,0.0,0.9,1.0,1
02459f7817e05f06,1,0,1,1,0,0.9,0.0,0.9,0.8,0.0,1
90aca822ed377a37,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1
ffbff2ebe1c32e41,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,1
54156a058122ab69,1,0,1,1,0,0.8,0.0,0.9,0.7,0.0,1
2def5fe7ceeebf27,1,0,1,1,0,0.8,0.0,0.9,0.8,0.0,1
6641795a7f04d949,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1
9b08aca7358e6c91,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1
34319ba146838fe1,1,1,1,1,1,1.0,0.8,0.9,1.0,1.0,1
397dde981772345c,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,1
d57e987fb824abfd,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,1
a5bf5d227a7ccdc3,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1
1e409631373c5f58,1,1,0,1,1,1.0,0.8,0.0,1.0,1.0,1
fba423418a034246,1,0,1,1,0,0.2,0.0,0.9,0.2,0.0,1
b1844a6bf275e2ba,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1
77f59e37e7d71717,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1
b43f4591d78423a5,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1
82730b2ea8764def,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1
b98d0d03b78d6816,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,1
e760f49e57d10fe2,1,0,1,1,0,1.0,0.0,0.9,1.0,0.0,1
5a6f5933f6921c69,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1
c0f2d6d80d4a5238,1,1,1,1,0,0.9,0.8,0.8,0.6,0.0,1
d52b6cf8ef3b4a62,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,1
7e8bc733bcaebccc,1,1,1,1,0,0.8,0.9,0.8,0.7,0.0,1
9bab814600ec5100,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1
552c03353db6a37e,1,0,0,1,1,0.8,0.0,0.0,0.7,1.0,1
2a60d60c8e4ad553,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1
d9265d93b457e6c7,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,1
