doc_id,ATT,SN,PBC,SAT,BI,n_coders,n_tokens,hits_ATT,hits_SN,hits_PBC,hits_SAT,hits_BI,pres_ATT,pres_SN,pres_PBC,pres_SAT,pres_BI,enc_ATT,nli_ATT,enc_SN,nli_SN,enc_PBC,nli_PBC,enc_SAT,nli_SAT,enc_BI,nli_BI,band,llm_ATT,llm_SN,llm_PBC,llm_SAT,llm_BI,llm_score_ATT,llm_score_SN,llm_score_PBC,llm_score_SAT,llm_score_BI,llm_flag
e3d2a7ce3ffb85a7,1,0,1,1,1,10,96.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8250698,0.9787735342979431,-0.7077922,0.9909447431564331,0.79184633,0.8660759329795837,2.1831622,0.9988440871238708,2.1150851,0.990044355392456,70-120,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
05ad3ebb07b7321c,1,0,0,1,1,1,180.0,6.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0341525,0.974190354347229,3.16033,0.12874406576156616,1.1667671,0.024940254166722298,-0.2912361,0.035244327038526535,0.28794548,0.03228326141834259,120+,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,0
43f4caf2a6c50ac1,1,0,1,0,0,10,331.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.1255628,0.9501340389251709,0.09070339,0.89638751745224,2.2579129,0.49907681345939636,-0.27035984,0.9872281551361084,0.06568264,0.053009770810604095,120+,1,1,1,1,0,0.9,0.8,0.9,0.9,0.0,0
dd0f87a31194bbe1,1,1,1,0,0,1,163.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0979706,0.8653379082679749,1.732599,0.9850717186927795,2.6422465,0.962178647518158,-0.31619745,0.9937100410461426,-0.1274831,0.09113913774490356,120+,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
8ee82a69d79468b8,0,0,0,0,0,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4144506,0.9280183911323547,-0.6830531,0.9837069511413574,-0.8224423,0.011485951952636242,-0.4976895,0.9847230911254883,-0.4674012,0.03053094632923603,15-40,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
6560e2197eb113e9,1,0,1,0,1,1,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.356304,0.8062431216239929,-0.72050303,0.4098406732082367,-0.8290577,0.8641958832740784,2.0230906,0.9929609298706055,-0.49963486,0.9973217844963074,40-70,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
2d8afdfb00071e19,1,1,1,0,0,1,26.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7329725,0.8295609951019287,1.332234,0.9858956933021545,0.7959989,0.13095079362392426,-0.5005649,0.9864155650138855,-0.49768823,0.0389750711619854,15-40,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
53b0bed69486f04b,1,0,0,0,1,1,49.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4070244,0.9771101474761963,-0.74457765,0.3791484832763672,0.7975901,0.31880322098731995,-0.50844675,0.9963071942329407,-0.4819439,0.9464483261108398,40-70,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
12a3d84c816f73f6,1,0,1,0,1,1,79.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7564629,0.9952540397644043,-0.6931761,0.8414351344108582,1.7699206,0.0372217558324337,-0.508607,0.9962999224662781,-0.48029736,0.9590776562690735,70-120,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
a23b38d249b450d9,1,1,1,0,0,10,114.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.7538385,0.9762879014015198,1.3431792,0.9935243129730225,2.09409,0.7287966012954712,-0.5348839,0.9909971356391907,-0.54979616,0.12043880671262741,70-120,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
3509b5e0cd4e3127,1,1,1,0,0,1,299.0,4.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4005905,0.9641867876052856,-0.08356873,0.9949690699577332,1.0771823,0.14884963631629944,-0.29939738,0.9372682571411133,0.02157804,0.025687135756015778,120+,1,1,0,1,1,0.9,0.8,0.0,0.9,0.6,0
17c374e4e11d66ed,1,0,1,1,0,1,40.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.105045736,0.2864685356616974,-0.7304164,0.22042635083198547,-0.82786304,0.9480584263801575,2.0134063,0.9996964931488037,-0.4997909,0.004953306633979082,40-70,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
cfbc64bd475f2499,1,1,0,1,0,1,58.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7686762,0.41182032227516174,1.4053713,0.941439151763916,-0.83829314,0.01912403665482998,1.9641849,0.952175498008728,-0.5379255,0.029507363215088844,40-70,1,1,1,1,0,0.8,0.9,0.7,0.9,0.0,0
761d9bb08b16dc24,1,0,1,0,0,1,208.0,3.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.1501063,0.20347002148628235,1.7121582,0.00585396122187376,1.1702095,0.007695646490901709,-0.3054854,0.995479166507721,0.16560367,0.002070826943963766,120+,1,1,1,1,0,0.9,0.8,0.9,0.8,0.0,0
703fc825618a2682,1,0,0,0,1,1,83.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.7253093,0.9479140043258667,-0.73355746,0.9878528714179993,-0.8625415,0.5467003583908081,2.0421293,0.9962637424468994,-0.48564172,0.9981826543807983,70-120,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
bf36071ccc9fece2,1,1,0,0,0,1,224.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.7636405,0.9982003569602966,0.15572251,0.9721779227256775,1.1767644,0.686527669429779,-0.22225276,0.9972261786460876,0.28189883,0.06296183168888092,120+,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
5aff31c545df15f8,1,0,0,1,1,10,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.08696066,0.08247537165880203,-0.6878476,0.6000418663024902,-0.8158556,0.06773144751787186,-0.48975825,0.9749884009361267,-0.47530535,0.8575893044471741,15-40,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
b78299b18bd704ab,1,0,0,0,0,10,72.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.920085,0.4869624078273773,1.3457772,0.9317114949226379,2.0413864,0.05797139182686806,-0.5158746,0.9973060488700867,-0.54082257,0.05981147661805153,70-120,1,1,1,1,0,1.0,0.5,0.5,1.0,0.0,0
26eae2c592f85ee0,1,0,1,0,0,1,88.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.124427244,0.1718936413526535,-0.6837927,0.9913724660873413,-0.8021461,0.15720154345035553,-0.51199114,0.9883577823638916,-0.4829707,0.2617081105709076,70-120,1,1,1,1,0,1.0,0.8,0.9,0.9,0.0,0
12f9533fda2a47e1,1,0,0,1,0,1,145.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0564476,0.991938054561615,0.066116914,0.7317780256271362,1.0887994,0.9669139981269836,2.0709562,0.999328076839447,0.11144989,0.05252167209982872,120+,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
414f8089afd3430e,1,0,1,0,1,1,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03579027,0.5721849799156189,-0.67760515,0.945248007774353,-0.854169,0.39318111538887024,-0.52275574,0.9986409544944763,2.1044004,0.9949983954429626,40-70,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
2210cdda65f5d08c,1,1,1,0,0,1,194.0,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.3559957,0.9988004565238953,0.21733205,0.9843814373016357,2.4111986,0.08035746216773987,-0.2331565,0.9925393462181091,0.26218382,0.08494710922241211,120+,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,0
a00eec23dece34e7,1,0,1,1,0,10,56.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8373984,0.8828830122947693,-0.71370894,0.3274531960487366,0.8345205,0.702785074710846,-0.52890515,0.9984573125839233,-0.47481146,0.02854415401816368,40-70,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
1baaf1b72a0c969e,1,0,0,1,0,1,27.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.11605778,0.9965503215789795,-0.71561563,0.1872069537639618,-0.82310027,0.03817827254533768,2.0051646,0.9980005621910095,-0.51232976,0.0019532060250639915,15-40,1,0,0,1,0,0.9,0.0,0.0,0.9,0.0,0
ed3bd9bbfc466f8a,1,0,0,0,0,10,54.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.76457304,0.9682313799858093,-0.7060108,0.04747001454234123,0.7890572,0.06052939593791962,-0.51427054,0.9957020878791809,-0.4885462,0.00371447391808033,40-70,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
80219744f5c5fbb2,1,1,0,0,0,1,97.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4363675,0.9854404926300049,2.7670097,0.9945094585418701,-0.82648855,0.006903838831931353,-0.5227041,0.994213879108429,-0.44066894,0.06608538329601288,70-120,1,1,1,1,0,0.8,1.0,0.9,0.7,0.0,0
aac75dafdb8e1f58,1,0,1,1,0,1,110.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.1645694,0.9958418011665344,-0.7445329,0.906653106212616,0.785365,0.021125193685293198,-0.53552717,0.9824568033218384,-0.5234893,0.020924191921949387,70-120,1,0,1,1,0,1.0,0.0,0.8,1.0,0.0,0
77e96e084642b034,1,1,1,1,0,10,133.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.3401055,0.9499022364616394,1.3282785,0.990767776966095,1.9258476,0.03504563868045807,-0.5034416,0.9958740472793579,-0.5225885,0.07744786143302917,120+,1,1,1,1,0,1.0,1.0,0.8,1.0,0.0,0
a130352847cefa08,1,0,1,0,0,10,155.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5703704,0.9980506300926208,0.11758564,0.8502822518348694,3.5523398,0.4350462555885315,-0.28382117,0.9975225329399109,0.16252238,0.05937366187572479,120+,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
44e1b2f91eeaab8a,1,1,1,1,1,10,65.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.3785081,0.8756807446479797,1.5172167,0.9087799191474915,0.97178006,0.9838160872459412,2.1465018,0.982030987739563,2.1102498,0.9544355273246765,40-70,1,1,1,1,1,0.9,0.8,0.9,0.9,1.0,0
62284900bf69b8b5,1,1,0,0,1,1,124.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.58269,0.9955834150314331,-0.71331066,0.9440738558769226,0.7224724,0.07647662609815598,-0.49584994,0.908820390701294,1.9810278,0.9813106656074524,120+,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
926d138bba90825b,1,1,0,1,1,1,54.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.8052626,0.9899864792823792,1.2868936,0.998504638671875,0.84856373,0.05384937673807144,-0.53768474,0.9806919097900391,-0.5144219,0.18162581324577332,40-70,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,0
86307c852003f85b,1,0,0,1,0,1,285.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.9179143,0.9952816367149353,-0.34321907,0.5795491933822632,1.049145,0.002867158968001604,-0.36481196,0.9953544735908508,2.2718585,0.010209054686129093,120+,1,0,0,1,0,0.9,0.0,0.0,0.9,0.0,0
243fab856fcb9106,1,0,1,1,0,1,121.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5339488,0.03673489764332771,1.3916289,0.06572467088699341,0.95964384,0.14706450700759888,0.7838327,0.24698714911937714,-0.48567182,0.007953389547765255,120+,1,1,1,1,0,0.9,0.8,0.7,0.8,0.0,0
c449e9c8464460a7,1,0,1,0,0,1,131.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.3445761,0.9246876835823059,-0.74075913,0.7326874732971191,0.74262214,0.36302563548088074,-0.51057464,0.9944666624069214,-0.5172596,0.0916256532073021,120+,1,0,1,1,0,0.9,0.0,0.9,0.8,0.0,0
82fce0bcbd272843,1,0,0,0,1,10,73.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.030270938,0.8718026876449585,-0.7012799,0.9484895467758179,1.979453,0.043204039335250854,1.9978919,0.9977127313613892,-0.4708321,0.9973165988922119,70-120,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
67cd2bd018c9faac,1,0,1,0,1,1,71.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7452486,0.9823386073112488,1.3366033,0.6690965294837952,-0.8013096,0.11879339814186096,-0.5373882,0.9942920207977295,2.0940335,0.9955919981002808,70-120,1,0,1,1,1,0.9,0.0,0.8,0.8,1.0,0
0eff9422bdf9d817,1,0,0,0,0,1,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4129006,0.8282453417778015,-0.6810569,0.9927952885627747,-0.824839,0.11323592066764832,-0.511372,0.9685899019241333,-0.4792316,0.9976632595062256,70-120,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,1
7ac7bd110859a7d4,1,0,0,1,0,1,249.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0876316,0.16742274165153503,-0.0910661,0.7862127423286438,-0.41447237,0.9440738558769226,-0.26331618,0.9952355623245239,-0.029765466,0.7418610453605652,120+,1,0,1,1,1,0.9,0.0,0.9,0.8,0.9,0
2739ca5537423553,1,0,1,0,0,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4121825,0.023893598467111588,-0.679659,0.053799647837877274,-0.820763,0.009577910415828228,-0.5154423,0.864367663860321,-0.47218823,0.021004365757107735,15-40,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
3a3c35b6f07ebd31,1,1,1,0,1,1,88.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.4719126,0.9291837811470032,2.707603,0.9870296120643616,-0.96051633,0.30203068256378174,2.0877476,0.9937100410461426,2.2030838,0.9801293015480042,70-120,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,0
ff3ebbf0edc9a177,1,1,1,0,0,1,31.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7754119,0.9666631817817688,1.3453218,0.9936487674713135,-0.80374825,0.7398925423622131,-0.5046655,0.9979612231254578,-0.49462742,0.8171371817588806,15-40,1,1,1,1,0,1.0,1.0,0.8,1.0,0.0,0
bcd89f044345835d,1,1,1,0,0,1,72.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.40126,0.1693371683359146,1.4401729,0.9508236050605774,-0.8335714,0.7581974267959595,2.0044432,0.9719126224517822,-0.50617063,0.2073751837015152,70-120,1,1,1,1,0,1.0,1.0,0.5,1.0,0.0,0
d6c01526c9270370,1,0,0,0,0,1,64.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.3342937,0.9914224743843079,-0.7275661,0.9783018827438354,1.8707657,0.7554565668106079,-0.5119863,0.9968149065971375,-0.52357394,0.032497506588697433,40-70,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
151eb0230b93bf71,1,1,0,0,0,1,47.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.1185607,0.9312127232551575,1.3467482,0.9869669675827026,0.77819055,0.34163740277290344,-0.4931605,0.9955834150314331,-0.4888545,0.06142404302954674,40-70,1,1,1,1,0,0.9,0.8,0.8,0.8,0.0,0
cace08bc0fb88539,1,1,1,1,0,1,64.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.13455516,0.9685304164886475,2.6140392,0.9962345957756042,0.855106,0.03368473798036575,3.6130085,0.9987404942512512,-0.49676308,0.052960772067308426,40-70,1,1,1,1,0,1.0,1.0,0.8,1.0,0.0,0
0f86d5d3ec97b8cc,1,0,0,0,0,10,39.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.84779,0.996182918548584,-0.7476341,0.860193133354187,-0.8312563,0.8150853514671326,-0.5246818,0.9983958601951599,-0.49951467,0.014559520408511162,15-40,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
a6ea0de9ee6a43c5,1,0,0,0,0,1,44.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.09111191,0.37564918398857117,-0.67472297,0.8561521172523499,-0.81658924,0.7639243602752686,-0.501909,0.9889492392539978,-0.4731778,0.01807265728712082,40-70,1,0,1,1,0,0.9,0.0,0.8,0.8,0.0,0
975afdc14dbfd822,1,1,1,0,1,1,160.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.1574634,0.988004207611084,3.0613265,0.9992504715919495,-0.48029318,0.9664104580879211,-0.45256147,0.9962418675422668,0.03092917,0.933673083782196,120+,1,1,1,1,1,1.0,1.0,0.8,1.0,1.0,0
9e360450a2d72654,1,0,0,0,0,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4064165,0.9137535691261292,-0.68553126,0.9262370467185974,-0.8291909,0.22210901975631714,-0.4998241,0.9969006180763245,-0.4742929,0.01711088977754116,40-70,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
6b1ad46dd8b84357,1,0,1,1,0,10,30.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.77452934,0.8834874629974365,-0.7101239,0.04885777831077576,-0.8100313,0.45606908202171326,-0.4784817,0.9991152286529541,-0.47816217,0.017712300643324852,15-40,1,0,1,1,0,0.9,0.0,0.9,0.9,0.0,0
eb87b363649e25e2,1,0,1,1,0,1,252.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.2449266,0.02630528248846531,1.8431844,0.9061144590377808,1.1516237,0.9802241921424866,-0.2810047,0.9955316185951233,0.22292343,0.027769243344664574,120+,1,1,1,1,0,0.95,0.8,0.9,0.9,0.0,0
6423876cf017311c,1,0,0,1,1,1,80.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.04289358,0.9958579540252686,-0.67860556,0.9628132581710815,0.8106607,0.4949113428592682,-0.5157484,0.9993953108787537,2.0691545,0.9835495948791504,70-120,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
712996fb56291b09,1,0,0,0,0,1,52.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.83046174,0.9587699770927429,-0.72478575,0.9950851202011108,-0.814513,0.03010033816099167,-0.4974445,0.9895109534263611,-0.4876632,0.7064943313598633,40-70,1,1,0,1,0,1.0,0.5,0.0,1.0,0.0,0
7bbacd8b61d398c7,1,0,1,0,0,1,54.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7896993,0.03419705107808113,-0.7036987,0.8186643123626709,-0.8293209,0.20315368473529816,-0.49531466,0.8413047790527344,-0.49122623,0.0014607496559619904,40-70,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
9b56bbb4d8e203d6,1,0,0,0,0,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4260021,0.9266363978385925,-0.695771,0.8758931756019592,-0.8173814,0.01521829143166542,-0.50220984,0.9988991022109985,-0.47660363,0.03908495232462883,15-40,1,0,0,1,0,0.9,0.0,0.0,0.8,0.0,0
030978aa0e1a51a0,1,0,0,0,1,10,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.368252,0.9506863951683044,-0.6583562,0.6152323484420776,-0.7474993,0.033117230981588364,-0.41179654,0.9964203238487244,3.8197458,0.997383713722229,15-40,1,0,0,0,1,0.9,0.0,0.0,0.0,1.0,0
ec3444b55485bba5,1,0,1,0,1,10,63.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.11154257,0.9624620079994202,-0.67435306,0.8949732184410095,-0.80073464,0.015739111229777336,-0.50728977,0.9972584843635559,-0.46564546,0.9966299533843994,40-70,1,0,1,1,1,0.9,0.0,0.8,0.8,0.9,0
c8a89061b4d5536a,1,0,0,0,1,1,95.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7991824,0.9988530874252319,-0.70158505,0.9850716590881348,-0.7989405,0.7147275805473328,-0.50174004,0.9991474747657776,-0.48252037,0.04393653944134712,70-120,1,1,1,1,1,1.0,1.0,0.8,1.0,1.0,0
932cc2857a0472f6,1,1,0,0,0,1,28.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4495574,0.0838903933763504,1.4090505,0.9990600943565369,-0.8612478,0.016561336815357208,-0.5184976,0.9879112839698792,-0.47506762,0.9093450307846069,15-40,1,1,0,0,0,0.8,0.9,0.0,0.0,0.0,0
a2c05e2dd1e83eb7,1,1,0,0,0,1,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4263492,0.9413313865661621,1.368492,0.9851146936416626,-0.83573,0.12007720023393631,-0.5205659,0.9980468153953552,-0.49316236,0.7920624017715454,15-40,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0
c01201eb7f401c2f,1,1,1,0,0,1,34.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.041013505,0.0749729722738266,1.3618513,0.9522199034690857,0.7926505,0.45381397008895874,-0.49905306,0.9668201208114624,-0.48781297,0.14342749118804932,15-40,1,1,1,1,0,1.0,1.0,0.8,1.0,0.0,0
595ae6c2ab317dd3,1,0,1,0,0,10,22.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.111342706,0.9914887547492981,-0.68976885,0.6171954274177551,0.7587925,0.3640424311161041,-0.48581827,0.9975417852401733,-0.48446155,0.020606478676199913,15-40,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
e64e34b1c4beedaf,1,1,0,0,0,1,121.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.1776662,0.9728307127952576,-0.72991157,0.9865458607673645,0.75195694,0.035012632608413696,-0.5119405,0.9928091764450073,-0.50607574,0.14940723776817322,120+,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
0de07906f9d010ad,1,0,1,1,1,1,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38084272,0.4880441427230835,0.044753306,0.9388007521629333,-0.26916948,0.9174507260322571,-0.22125985,0.9923785328865051,0.16584747,0.9896818399429321,120+,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0
cdd8766419fcf567,1,0,1,1,0,1,153.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.6219056,0.9617499709129333,0.06757511,0.425426185131073,1.1895106,0.6422922611236572,2.1754715,0.9992504715919495,0.19453694,0.008847354911267757,120+,1,1,1,1,1,1.0,0.5,0.5,1.0,0.5,0
74ccfce8aa82b320,1,0,1,0,0,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4086245,0.011419613845646381,-0.68518007,0.715523362159729,-0.8220069,0.964655876159668,-0.5057254,0.9869669675827026,-0.47515225,0.00577493105083704,15-40,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
43a986242eeb1cab,1,1,1,0,0,1,38.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.07496851,0.039453379809856415,-0.6842596,0.9451467990875244,0.7946707,0.0005152656813152134,-0.50712997,0.7962132096290588,-0.49288815,0.003469891147688031,15-40,1,0,1,0,0,0.6,0.0,0.7,0.0,0.0,0
1850605ca29d4ba2,1,0,0,1,0,1,55.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9943058,0.8725103735923767,-0.75488013,0.9749646186828613,0.7820081,0.02149176597595215,-0.5328026,0.94438236951828,-0.5106274,0.012895588763058186,40-70,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
71acbfa52beab04a,1,1,0,0,0,1,116.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.8200586,0.9809125661849976,1.4562025,0.9903663396835327,-0.8421088,0.13799646496772766,-0.51351154,0.9986827373504639,2.1070318,0.9800720810890198,70-120,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0
8aaf0ba65884f116,0,0,0,0,0,1,175.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2852218,0.000263238325715065,1.6279389,0.005980330519378185,0.96979266,0.00017130821652244776,-0.3734955,0.0006238937494345009,-0.12217528,0.001004416262730956,120+,1,0,0,1,1,0.3,0.0,0.0,0.2,0.0,0
c7e69ce227252546,1,1,1,0,1,1,101.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,-1.252156,0.7462314963340759,1.4237953,0.9978087544441223,1.9318814,0.10725031793117523,-0.53278524,0.992408037185669,3.566605,0.6504117250442505,70-120,1,1,1,1,1,1.0,1.0,0.8,1.0,1.0,0
4d514c0aa2fef60c,1,0,1,0,1,1,32.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.07681554,0.6722241640090942,-0.6964541,0.9869040250778198,-0.82419884,0.03711690753698349,-0.5065347,0.9910666346549988,-0.4723129,0.9916681051254272,15-40,1,0,1,1,1,1.0,0.0,0.8,0.9,1.0,0
4a696e86ef80080e,1,1,0,0,0,1,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.78430295,0.01621503010392189,-0.14963892,0.9790557622909546,-0.44526365,0.7681684494018555,-0.31911564,0.0026522597763687372,-0.0633482,0.20008838176727295,120+,1,1,0,1,0,0.9,0.8,0.0,0.8,0.0,0
893a40566b250b1c,1,1,0,0,0,1,154.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.47693327,0.03488088771700859,0.09333173,0.955527126789093,2.3195167,0.10212546586990356,-0.29642633,0.9947084188461304,0.16812354,0.017442485317587852,120+,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
80eaf6e80a9757fe,1,0,0,1,0,1,52.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8210543,0.18111833930015564,-0.7187877,0.9819619655609131,-0.79947275,0.0038920410443097353,-0.50929946,0.9820654988288879,-0.47922942,0.01243164949119091,40-70,1,1,0,1,0,0.9,0.8,0.0,0.8,0.0,0
